transaction_id,customer_id,product_category,product_name,sale_date,price,quantity,discounts,payment_methods
4988,C-3988,Home Goods,Vacuum Cleaner,2024-01-26 08:40:44,749.55,1,[],"[""Gift Card""]"
4989,C-3989,Electronics,Headphones,2024-01-02 22:28:57,1396.87,4,[],"[""Debit Card""]"
4990,C-3990,Sports,Basketball,2024-01-28 19:40:48,276.72,3,[],"[""Credit Card""]"
4991,C-3991,Electronics,Keyboard,2024-01-12 03:53:08,325.63,2,"[{""type"": ""seasonal"", ""value"": 0.14}, {""type"": ""seasonal"", ""value"": 0.12}]","[""Cash""]"
4992,C-3992,Apparel,Jacket,2024-01-10 08:59:39,230.33,1,"[{""type"": ""bulk"", ""value"": 0.07}]","[""PayPal"", ""Debit Card"", ""Credit Card""]"
4993,C-3993,Electronics,Monitor,2024-01-03 07:37:51,1313.54,3,"[{""type"": ""bulk"", ""value"": 0.17}]","[""PayPal"", ""Cash"", ""Credit Card""]"
4994,C-3994,Sports,Tennis Racket,2024-01-26 22:35:55,1203.0,3,[],"[""Debit Card"", ""PayPal"", ""Gift Card""]"
4995,C-3995,Home Goods,Toaster,2024-01-12 00:26:38,776.47,1,"[{""type"": ""loyalty"", ""value"": 0.13}, {""type"": ""promo"", ""value"": 0.16}]","[""Cash""]"
4996,C-3996,Books,1984,2024-01-04 04:40:16,1473.67,2,"[{""type"": ""loyalty"", ""value"": 0.1}]","[""Gift Card"", ""Cash""]"
4997,C-3997,Electronics,Monitor,2024-01-29 09:56:48,1099.14,2,"[{""type"": ""loyalty"", ""value"": 0.13}, {""type"": ""loyalty"", ""value"": 0.18}]","[""Debit Card""]"
4998,C-3998,Apparel,T-shirt,2024-01-17 20:51:29,179.75,4,"[{""type"": ""loyalty"", ""value"": 0.06}]","[""Cash"", ""Credit Card""]"
4999,C-3999,Books,Moby Dick,2024-01-27 01:22:23,1302.74,2,"[{""type"": ""bulk"", ""value"": 0.06}]","[""Cash"", ""Debit Card"", ""Gift Card""]"
5000,C-4000,Apparel,Sneakers,2024-01-09 11:45:33,282.31,4,"[{""type"": ""seasonal"", ""value"": 0.08}, {""type"": ""promo"", ""value"": 0.16}]","[""Credit Card"", ""Cash"", ""PayPal""]"
5001,C-4001,Sports,Soccer Ball,2024-01-03 09:01:05,1383.74,1,"[{""type"": ""loyalty"", ""value"": 0.09}, {""type"": ""bulk"", ""value"": 0.16}]","[""Cash"", ""Credit Card"", ""PayPal""]"
5002,C-4002,Electronics,Keyboard,2024-01-17 15:19:12,1406.25,4,[],"[""Debit Card"", ""Credit Card""]"
5003,C-4003,Apparel,T-shirt,2024-01-30 19:59:50,859.71,3,"[{""type"": ""promo"", ""value"": 0.06}]","[""Credit Card"", ""Debit Card""]"
5004,C-4004,Apparel,Socks,2024-01-09 12:51:11,136.63,3,[],"[""Gift Card"", ""Cash"", ""Debit Card""]"
5005,C-4005,Electronics,Keyboard,2024-01-15 21:12:07,493.32,5,"[{""type"": ""seasonal"", ""value"": 0.16}]","[""PayPal"", ""Debit Card"", ""Credit Card""]"
5006,C-4006,Sports,Yoga Mat,2024-01-19 08:30:49,1083.25,2,"[{""type"": ""seasonal"", ""value"": 0.08}, {""type"": ""seasonal"", ""value"": 0.12}]","[""PayPal""]"
5007,C-4007,Apparel,T-shirt,2024-01-11 15:00:21,546.11,3,"[{""type"": ""bulk"", ""value"": 0.12}, {""type"": ""promo"", ""value"": 0.19}]","[""PayPal""]"
5008,C-4008,Books,Pride and Prejudice,2024-01-03 19:14:44,376.31,1,[],"[""Cash"", ""Debit Card"", ""Gift Card""]"
5009,C-4009,Books,Pride and Prejudice,2024-01-03 21:34:44,943.46,1,[],"[""Debit Card"", ""Gift Card"", ""Cash""]"
5010,C-4010,Sports,Yoga Mat,2024-01-19 23:49:48,684.52,2,"[{""type"": ""promo"", ""value"": 0.12}, {""type"": ""bulk"", ""value"": 0.06}]","[""Cash"", ""Debit Card""]"
5011,C-4011,Sports,Dumbbells,2024-01-19 16:32:47,1430.59,2,"[{""type"": ""seasonal"", ""value"": 0.05}]","[""Gift Card""]"
5012,C-4012,Sports,Soccer Ball,2024-01-07 03:02:49,759.54,4,"[{""type"": ""bulk"", ""value"": 0.07}, {""type"": ""promo"", ""value"": 0.17}]","[""Cash"", ""Debit Card"", ""Credit Card""]"
5013,C-4013,Home Goods,Coffee Maker,2024-01-15 17:39:10,42.95,1,"[{""type"": ""promo"", ""value"": 0.08}, {""type"": ""seasonal"", ""value"": 0.15}]","[""PayPal"", ""Credit Card""]"
5014,C-4014,Apparel,Sneakers,2024-01-26 17:17:40,1038.37,5,"[{""type"": ""loyalty"", ""value"": 0.07}]","[""Gift Card"", ""Debit Card"", ""PayPal""]"
5015,C-4015,Apparel,Socks,2024-01-01 12:52:38,385.62,3,"[{""type"": ""loyalty"", ""value"": 0.09}]","[""Credit Card""]"
5016,C-4016,Books,The Great Gatsby,2024-01-15 12:27:31,1143.69,3,"[{""type"": ""bulk"", ""value"": 0.14}, {""type"": ""seasonal"", ""value"": 0.13}]","[""PayPal""]"
5017,C-4017,Sports,Basketball,2024-01-12 03:28:15,17.05,3,"[{""type"": ""bulk"", ""value"": 0.07}, {""type"": ""seasonal"", ""value"": 0.14}]","[""PayPal"", ""Cash"", ""Debit Card""]"
5018,C-4018,Home Goods,Lamp,2024-01-13 19:24:34,311.77,5,[],"[""Cash""]"
5019,C-4019,Electronics,Smartphone,2024-01-23 06:46:04,92.01,2,"[{""type"": ""bulk"", ""value"": 0.08}, {""type"": ""loyalty"", ""value"": 0.17}]","[""Cash""]"
5020,C-4020,Books,1984,2024-01-07 18:42:13,119.26,1,"[{""type"": ""seasonal"", ""value"": 0.11}]","[""Debit Card"", ""Cash""]"
5021,C-4021,Electronics,Monitor,2024-01-03 02:52:18,1134.99,5,[],"[""Gift Card"", ""Credit Card""]"
5022,C-4022,Apparel,T-shirt,2024-01-09 00:55:36,211.51,2,"[{""type"": ""bulk"", ""value"": 0.1}]","[""Credit Card""]"
5023,C-4023,Apparel,Jeans,2024-01-14 22:29:05,1177.89,2,"[{""type"": ""bulk"", ""value"": 0.14}]","[""Cash"", ""Debit Card""]"
5024,C-4024,Books,The Great Gatsby,2024-01-20 00:44:57,1273.8,4,"[{""type"": ""seasonal"", ""value"": 0.06}]","[""Cash"", ""Gift Card"", ""PayPal""]"
5025,C-4025,Electronics,Monitor,2024-01-01 07:33:19,984.8,3,[],"[""Gift Card"", ""Debit Card"", ""Credit Card""]"
5026,C-4026,Sports,Yoga Mat,2024-01-12 07:27:48,1289.35,4,"[{""type"": ""seasonal"", ""value"": 0.05}]","[""Credit Card"", ""Gift Card"", ""PayPal""]"
5027,C-4027,Electronics,Monitor,2024-01-08 13:53:43,521.76,2,[],"[""PayPal""]"
5028,C-4028,Books,1984,2024-01-30 15:01:08,1291.66,1,[],"[""Credit Card"", ""Cash""]"
5029,C-4029,Books,1984,2024-01-05 20:22:14,801.94,1,[],"[""Credit Card"", ""Gift Card"", ""Cash""]"
5030,C-4030,Sports,Tennis Racket,2024-01-13 16:02:36,500.55,5,"[{""type"": ""bulk"", ""value"": 0.12}]","[""Debit Card"", ""PayPal""]"
5031,C-4031,Sports,Basketball,2024-01-27 12:02:51,275.28,2,"[{""type"": ""loyalty"", ""value"": 0.2}, {""type"": ""loyalty"", ""value"": 0.16}]","[""PayPal"", ""Cash"", ""Debit Card""]"
5032,C-4032,Sports,Yoga Mat,2024-01-24 21:31:37,1305.22,1,[],"[""PayPal"", ""Cash"", ""Debit Card""]"
5033,C-4033,Electronics,Laptop,2024-01-14 14:04:09,1100.66,4,"[{""type"": ""bulk"", ""value"": 0.17}]","[""Debit Card"", ""PayPal""]"
5034,C-4034,Home Goods,Toaster,2024-01-20 07:53:27,1274.94,2,[],"[""Debit Card""]"
5035,C-4035,Sports,Soccer Ball,2024-01-10 02:58:36,1181.44,5,"[{""type"": ""promo"", ""value"": 0.15}]","[""Gift Card"", ""Credit Card"", ""PayPal""]"
5036,C-4036,Electronics,Monitor,2024-01-14 19:32:03,818.14,1,"[{""type"": ""loyalty"", ""value"": 0.11}]","[""PayPal""]"
5037,C-4037,Home Goods,Toaster,2024-01-02 02:02:02,364.83,1,[],"[""Credit Card"", ""Gift Card""]"
5038,C-4038,Electronics,Laptop,2024-01-20 19:08:53,613.08,3,"[{""type"": ""promo"", ""value"": 0.08}]","[""PayPal"", ""Debit Card""]"
5039,C-4039,Sports,Yoga Mat,2024-01-24 18:31:26,915.12,4,"[{""type"": ""promo"", ""value"": 0.18}]","[""Gift Card"", ""Credit Card""]"
5040,C-4040,Electronics,Monitor,2024-01-13 07:55:26,919.03,4,"[{""type"": ""seasonal"", ""value"": 0.19}, {""type"": ""loyalty"", ""value"": 0.19}]","[""Gift Card""]"
5041,C-4041,Sports,Dumbbells,2024-01-29 01:11:05,788.76,1,[],"[""PayPal"", ""Credit Card"", ""Gift Card""]"
5042,C-4042,Home Goods,Toaster,2024-01-03 06:33:18,993.45,2,[],"[""Credit Card"", ""PayPal""]"
5043,C-4043,Books,Pride and Prejudice,2024-01-27 01:48:39,868.62,5,"[{""type"": ""promo"", ""value"": 0.2}]","[""PayPal""]"
5044,C-4044,Electronics,Smartphone,2024-01-19 06:28:11,400.69,1,"[{""type"": ""loyalty"", ""value"": 0.18}]","[""PayPal""]"
5045,C-4045,Home Goods,Toaster,2024-01-21 04:56:20,849.1,4,"[{""type"": ""loyalty"", ""value"": 0.07}]","[""Cash"", ""Debit Card""]"
5046,C-4046,Home Goods,Toaster,2024-01-20 12:16:48,621.11,5,"[{""type"": ""seasonal"", ""value"": 0.06}, {""type"": ""seasonal"", ""value"": 0.16}]","[""Credit Card"", ""Gift Card"", ""PayPal""]"
5047,C-4047,Sports,Tennis Racket,2024-01-04 20:31:30,48.51,3,"[{""type"": ""seasonal"", ""value"": 0.17}]","[""PayPal""]"
5048,C-4048,Books,Moby Dick,2024-01-23 11:23:41,430.54,1,"[{""type"": ""loyalty"", ""value"": 0.16}, {""type"": ""bulk"", ""value"": 0.14}]","[""Cash"", ""Gift Card""]"
5049,C-4049,Sports,Basketball,2024-01-28 06:39:42,695.84,5,[],"[""Debit Card"", ""Gift Card""]"
5050,C-4050,Sports,Soccer Ball,2024-01-15 10:11:21,105.02,3,[],"[""PayPal""]"
5051,C-4051,Apparel,T-shirt,2024-01-24 21:14:33,659.13,5,"[{""type"": ""promo"", ""value"": 0.15}, {""type"": ""bulk"", ""value"": 0.17}]","[""PayPal""]"
5052,C-4052,Home Goods,Toaster,2024-01-09 02:53:57,1417.88,2,"[{""type"": ""seasonal"", ""value"": 0.19}, {""type"": ""seasonal"", ""value"": 0.09}]","[""Cash"", ""Gift Card""]"
5053,C-4053,Books,The Great Gatsby,2024-01-14 22:17:44,1004.22,5,[],"[""PayPal"", ""Debit Card"", ""Gift Card""]"
5054,C-4054,Electronics,Smartphone,2024-01-06 20:43:02,1336.84,3,"[{""type"": ""loyalty"", ""value"": 0.14}]","[""Debit Card"", ""Gift Card""]"
5055,C-4055,Home Goods,Vacuum Cleaner,2024-01-02 08:25:52,920.88,3,"[{""type"": ""bulk"", ""value"": 0.17}, {""type"": ""loyalty"", ""value"": 0.1}]","[""Cash"", ""Debit Card""]"
5056,C-4056,Sports,Soccer Ball,2024-01-10 14:27:38,793.31,1,"[{""type"": ""promo"", ""value"": 0.08}, {""type"": ""promo"", ""value"": 0.1}]","[""PayPal"", ""Cash"", ""Debit Card""]"
5057,C-4057,Home Goods,Blender,2024-01-18 07:01:06,1496.97,3,"[{""type"": ""seasonal"", ""value"": 0.05}]","[""Cash"", ""PayPal""]"
5058,C-4058,Home Goods,Blender,2024-01-22 15:28:31,445.21,4,"[{""type"": ""loyalty"", ""value"": 0.08}, {""type"": ""seasonal"", ""value"": 0.15}]","[""Debit Card"", ""PayPal""]"
5059,C-4059,Apparel,Jacket,2024-01-13 02:30:51,555.75,5,"[{""type"": ""bulk"", ""value"": 0.13}, {""type"": ""loyalty"", ""value"": 0.14}]","[""Debit Card"", ""Gift Card""]"
5060,C-4060,Electronics,Laptop,2024-01-02 23:47:09,884.44,2,[],"[""Gift Card"", ""PayPal"", ""Credit Card""]"
5061,C-4061,Sports,Tennis Racket,2024-01-24 04:07:40,329.7,2,"[{""type"": ""bulk"", ""value"": 0.17}]","[""Credit Card""]"
5062,C-4062,Apparel,Jacket,2024-01-15 21:37:40,1487.09,2,"[{""type"": ""loyalty"", ""value"": 0.1}, {""type"": ""promo"", ""value"": 0.13}]","[""PayPal""]"
5063,C-4063,Electronics,Headphones,2024-01-26 02:08:04,1090.9,4,"[{""type"": ""seasonal"", ""value"": 0.2}]","[""Cash"", ""Debit Card""]"
5064,C-4064,Books,Dune,2024-01-14 22:47:59,284.46,4,"[{""type"": ""loyalty"", ""value"": 0.12}, {""type"": ""seasonal"", ""value"": 0.09}]","[""Credit Card"", ""Cash""]"
5065,C-4065,Apparel,Jeans,2024-01-14 22:49:36,573.46,4,"[{""type"": ""loyalty"", ""value"": 0.16}]","[""Cash"", ""Credit Card"", ""PayPal""]"
5066,C-4066,Electronics,Headphones,2024-01-06 02:59:07,892.51,5,"[{""type"": ""seasonal"", ""value"": 0.15}]","[""Cash""]"
5067,C-4067,Sports,Basketball,2024-01-23 05:58:50,1126.21,3,"[{""type"": ""bulk"", ""value"": 0.15}]","[""PayPal"", ""Credit Card"", ""Debit Card""]"
5068,C-4068,Home Goods,Vacuum Cleaner,2024-01-02 18:07:53,1253.18,5,[],"[""Credit Card"", ""Debit Card"", ""Gift Card""]"
5069,C-4069,Electronics,Laptop,2024-01-27 19:54:11,658.45,2,[],"[""Cash"", ""PayPal""]"
5070,C-4070,Home Goods,Toaster,2024-01-25 14:18:26,106.56,4,[],"[""Gift Card""]"
5071,C-4071,Books,Pride and Prejudice,2024-01-14 06:17:14,438.49,1,"[{""type"": ""promo"", ""value"": 0.16}, {""type"": ""bulk"", ""value"": 0.17}]","[""Cash"", ""Credit Card"", ""Gift Card""]"
5072,C-4072,Books,Pride and Prejudice,2024-01-04 05:48:06,704.66,2,"[{""type"": ""loyalty"", ""value"": 0.09}]","[""Cash"", ""PayPal"", ""Debit Card""]"
5073,C-4073,Home Goods,Lamp,2024-01-28 12:32:16,361.1,4,[],"[""PayPal"", ""Debit Card"", ""Credit Card""]"
5074,C-4074,Sports,Soccer Ball,2024-01-29 03:43:36,1012.84,5,"[{""type"": ""promo"", ""value"": 0.17}]","[""PayPal"", ""Credit Card"", ""Debit Card""]"
5075,C-4075,Apparel,Jeans,2024-01-20 02:12:15,1096.49,1,"[{""type"": ""bulk"", ""value"": 0.17}]","[""PayPal"", ""Cash""]"
5076,C-4076,Home Goods,Toaster,2024-01-03 08:45:08,552.84,1,"[{""type"": ""promo"", ""value"": 0.16}]","[""Debit Card"", ""Cash""]"
5077,C-4077,Home Goods,Lamp,2024-01-30 23:05:04,1298.65,5,[],"[""Gift Card"", ""Credit Card"", ""PayPal""]"
5078,C-4078,Apparel,T-shirt,2024-01-04 04:07:31,1115.39,4,"[{""type"": ""promo"", ""value"": 0.08}, {""type"": ""promo"", ""value"": 0.13}]","[""Cash"", ""PayPal"", ""Gift Card""]"
5079,C-4079,Books,Dune,2024-01-03 15:03:14,1222.98,3,"[{""type"": ""seasonal"", ""value"": 0.16}, {""type"": ""loyalty"", ""value"": 0.14}]","[""Debit Card"", ""Gift Card"", ""Credit Card""]"
5080,C-4080,Apparel,Jeans,2024-01-01 17:29:55,34.47,3,"[{""type"": ""seasonal"", ""value"": 0.19}]","[""Credit Card""]"
5081,C-4081,Electronics,Smartphone,2024-01-14 12:33:19,952.29,4,[],"[""Gift Card""]"
5082,C-4082,Sports,Soccer Ball,2024-01-23 15:11:18,1167.39,3,"[{""type"": ""loyalty"", ""value"": 0.18}]","[""Cash""]"
5083,C-4083,Apparel,Socks,2024-01-16 15:48:11,256.89,3,"[{""type"": ""seasonal"", ""value"": 0.1}, {""type"": ""bulk"", ""value"": 0.19}]","[""Cash"", ""Credit Card""]"
5084,C-4084,Home Goods,Blender,2024-01-28 10:11:50,269.56,1,"[{""type"": ""bulk"", ""value"": 0.16}]","[""Credit Card"", ""Debit Card"", ""Gift Card""]"
5085,C-4085,Apparel,Socks,2024-01-20 02:49:45,969.6,1,"[{""type"": ""loyalty"", ""value"": 0.06}]","[""Gift Card"", ""PayPal""]"
5086,C-4086,Electronics,Laptop,2024-01-30 16:08:10,1458.91,4,"[{""type"": ""promo"", ""value"": 0.06}]","[""PayPal"", ""Cash"", ""Debit Card""]"
5087,C-4087,Books,The Great Gatsby,2024-01-04 01:42:11,1058.37,4,"[{""type"": ""bulk"", ""value"": 0.06}]","[""Cash""]"
5088,C-4088,Books,The Great Gatsby,2024-01-28 17:48:20,33.88,4,"[{""type"": ""loyalty"", ""value"": 0.07}]","[""Debit Card"", ""PayPal"", ""Cash""]"
5089,C-4089,Apparel,Jeans,2024-01-27 03:48:12,658.55,3,[],"[""Cash""]"
5090,C-4090,Apparel,Jeans,2024-01-11 19:00:42,929.54,3,"[{""type"": ""promo"", ""value"": 0.11}, {""type"": ""bulk"", ""value"": 0.18}]","[""Cash""]"
5091,C-4091,Sports,Yoga Mat,2024-01-03 15:36:24,749.69,1,"[{""type"": ""promo"", ""value"": 0.09}, {""type"": ""loyalty"", ""value"": 0.19}]","[""Cash"", ""PayPal""]"
5092,C-4092,Apparel,Sneakers,2024-01-16 12:53:09,234.09,4,"[{""type"": ""promo"", ""value"": 0.12}, {""type"": ""bulk"", ""value"": 0.08}]","[""PayPal"", ""Debit Card"", ""Cash""]"
5093,C-4093,Sports,Soccer Ball,2024-01-05 19:43:34,1050.3,4,"[{""type"": ""seasonal"", ""value"": 0.19}]","[""Debit Card"", ""Cash""]"
5094,C-4094,Books,Dune,2024-01-28 11:21:10,1120.94,3,"[{""type"": ""promo"", ""value"": 0.08}, {""type"": ""promo"", ""value"": 0.06}]","[""Debit Card"", ""Gift Card""]"
5095,C-4095,Home Goods,Blender,2024-01-27 17:32:20,91.02,4,[],"[""Cash"", ""PayPal"", ""Debit Card""]"
5096,C-4096,Electronics,Keyboard,2024-01-22 20:00:34,648.13,2,"[{""type"": ""bulk"", ""value"": 0.12}]","[""PayPal""]"
5097,C-4097,Home Goods,Blender,2024-01-28 19:05:29,764.7,5,"[{""type"": ""seasonal"", ""value"": 0.15}]","[""Cash"", ""Debit Card""]"
5098,C-4098,Books,Moby Dick,2024-01-05 04:26:14,1069.51,1,[],"[""Cash"", ""Gift Card""]"
5099,C-4099,Home Goods,Blender,2024-01-09 22:08:59,1484.61,5,"[{""type"": ""promo"", ""value"": 0.05}]","[""Debit Card""]"
5100,C-4100,Apparel,Jacket,2024-01-19 15:29:02,1312.61,2,[],"[""Cash""]"
5101,C-4101,Apparel,T-shirt,2024-01-18 11:39:27,976.49,3,[],"[""Cash"", ""Gift Card""]"
5102,C-4102,Home Goods,Coffee Maker,2024-01-24 01:16:45,548.3,1,[],"[""Credit Card"", ""Cash""]"
5103,C-4103,Home Goods,Toaster,2024-01-05 09:34:30,235.25,2,"[{""type"": ""loyalty"", ""value"": 0.17}]","[""PayPal"", ""Credit Card""]"
5104,C-4104,Apparel,T-shirt,2024-01-11 13:32:35,1352.75,3,"[{""type"": ""bulk"", ""value"": 0.14}, {""type"": ""bulk"", ""value"": 0.18}]","[""Cash"", ""PayPal""]"
5105,C-4105,Home Goods,Toaster,2024-01-03 14:20:57,93.05,5,[],"[""Gift Card"", ""Credit Card"", ""Cash""]"
5106,C-4106,Home Goods,Coffee Maker,2024-01-06 22:13:51,263.15,2,"[{""type"": ""loyalty"", ""value"": 0.08}, {""type"": ""bulk"", ""value"": 0.07}]","[""Credit Card""]"
5107,C-4107,Electronics,Keyboard,2024-01-27 01:22:50,730.79,1,"[{""type"": ""seasonal"", ""value"": 0.19}, {""type"": ""seasonal"", ""value"": 0.09}]","[""Debit Card"", ""PayPal""]"
5108,C-4108,Apparel,Socks,2024-01-10 04:12:14,556.7,1,[],"[""PayPal"", ""Gift Card"", ""Cash""]"
5109,C-4109,Electronics,Laptop,2024-01-12 19:23:13,588.26,1,[],"[""Credit Card""]"
5110,C-4110,Books,The Great Gatsby,2024-01-27 20:59:21,768.0,1,"[{""type"": ""bulk"", ""value"": 0.16}]","[""Debit Card""]"
5111,C-4111,Sports,Yoga Mat,2024-01-13 13:11:44,125.74,2,[],"[""Credit Card"", ""Cash"", ""PayPal""]"
5112,C-4112,Apparel,Sneakers,2024-01-15 09:42:06,1019.74,1,"[{""type"": ""promo"", ""value"": 0.17}, {""type"": ""loyalty"", ""value"": 0.2}]","[""PayPal""]"
5113,C-4113,Home Goods,Lamp,2024-01-16 10:18:39,984.56,4,[],"[""Debit Card"", ""PayPal""]"
5114,C-4114,Apparel,Jacket,2024-01-27 18:53:42,189.32,4,"[{""type"": ""promo"", ""value"": 0.19}, {""type"": ""seasonal"", ""value"": 0.12}]","[""Gift Card"", ""Cash"", ""Debit Card""]"
5115,C-4115,Apparel,Jeans,2024-01-06 12:58:46,1046.61,5,"[{""type"": ""promo"", ""value"": 0.16}]","[""Cash""]"
5116,C-4116,Books,The Great Gatsby,2024-01-09 06:40:14,1389.11,5,[],"[""Cash"", ""Debit Card""]"
5117,C-4117,Electronics,Headphones,2024-01-12 06:21:44,464.22,2,"[{""type"": ""loyalty"", ""value"": 0.08}, {""type"": ""seasonal"", ""value"": 0.18}]","[""Cash""]"
5118,C-4118,Sports,Soccer Ball,2024-01-19 15:28:06,538.69,1,[],"[""Gift Card""]"
5119,C-4119,Books,Dune,2024-01-18 07:42:04,646.3,1,"[{""type"": ""loyalty"", ""value"": 0.19}]","[""Debit Card""]"
5120,C-4120,Home Goods,Vacuum Cleaner,2024-01-01 11:27:35,249.11,3,[],"[""Cash""]"
5121,C-4121,Sports,Dumbbells,2024-01-12 02:00:36,714.56,3,"[{""type"": ""loyalty"", ""value"": 0.1}]","[""Credit Card"", ""Gift Card"", ""Debit Card""]"
5122,C-4122,Home Goods,Blender,2024-01-22 17:24:47,1213.36,2,[],"[""Cash""]"
5123,C-4123,Home Goods,Blender,2024-01-23 17:20:08,173.84,4,"[{""type"": ""promo"", ""value"": 0.11}, {""type"": ""bulk"", ""value"": 0.11}]","[""Gift Card""]"
5124,C-4124,Home Goods,Blender,2024-01-23 02:30:32,1431.27,4,[],"[""PayPal"", ""Gift Card"", ""Cash""]"
5125,C-4125,Sports,Soccer Ball,2024-01-20 22:56:26,853.06,3,"[{""type"": ""loyalty"", ""value"": 0.07}, {""type"": ""loyalty"", ""value"": 0.09}]","[""Debit Card"", ""Cash""]"
5126,C-4126,Apparel,Sneakers,2024-01-25 02:51:12,969.17,5,[],"[""Debit Card"", ""Cash""]"
5127,C-4127,Sports,Basketball,2024-01-07 23:18:11,1217.33,1,[],"[""PayPal"", ""Credit Card"", ""Cash""]"
5128,C-4128,Home Goods,Blender,2024-01-10 13:41:54,243.42,3,"[{""type"": ""seasonal"", ""value"": 0.13}, {""type"": ""bulk"", ""value"": 0.12}]","[""Gift Card"", ""PayPal"", ""Credit Card""]"
5129,C-4129,Apparel,Jacket,2024-01-10 21:38:57,769.17,3,"[{""type"": ""bulk"", ""value"": 0.07}, {""type"": ""seasonal"", ""value"": 0.13}]","[""Credit Card"", ""Cash"", ""Debit Card""]"
5130,C-4130,Apparel,T-shirt,2024-01-04 22:51:31,1406.9,4,"[{""type"": ""seasonal"", ""value"": 0.17}]","[""PayPal"", ""Credit Card"", ""Gift Card""]"
5131,C-4131,Home Goods,Lamp,2024-01-23 12:38:38,1353.58,4,"[{""type"": ""loyalty"", ""value"": 0.15}]","[""Credit Card"", ""Gift Card"", ""PayPal""]"
5132,C-4132,Electronics,Monitor,2024-01-25 21:32:32,233.84,2,"[{""type"": ""promo"", ""value"": 0.16}, {""type"": ""bulk"", ""value"": 0.18}]","[""Credit Card"", ""PayPal""]"
5133,C-4133,Sports,Yoga Mat,2024-01-22 14:40:59,1218.63,1,[],"[""Gift Card"", ""PayPal"", ""Credit Card""]"
5134,C-4134,Apparel,T-shirt,2024-01-25 18:46:04,1232.26,3,"[{""type"": ""promo"", ""value"": 0.14}]","[""Debit Card""]"
5135,C-4135,Apparel,T-shirt,2024-01-01 22:08:11,506.78,5,[],"[""Credit Card"", ""PayPal""]"
5136,C-4136,Apparel,Socks,2024-01-22 18:36:14,865.85,2,[],"[""PayPal"", ""Cash""]"
5137,C-4137,Books,The Great Gatsby,2024-01-06 10:05:09,1395.5,3,"[{""type"": ""promo"", ""value"": 0.07}, {""type"": ""seasonal"", ""value"": 0.19}]","[""Cash"", ""Gift Card""]"
5138,C-4138,Electronics,Monitor,2024-01-01 17:15:00,1197.92,3,"[{""type"": ""seasonal"", ""value"": 0.2}, {""type"": ""bulk"", ""value"": 0.17}]","[""Debit Card""]"
5139,C-4139,Home Goods,Vacuum Cleaner,2024-01-11 03:36:19,1237.03,3,"[{""type"": ""promo"", ""value"": 0.1}]","[""Cash""]"
5140,C-4140,Books,Dune,2024-01-20 15:45:04,585.84,5,[],"[""Debit Card"", ""Cash""]"
5141,C-4141,Sports,Basketball,2024-01-16 05:19:53,297.87,4,[],"[""Credit Card"", ""Debit Card""]"
5142,C-4142,Home Goods,Vacuum Cleaner,2024-01-09 06:26:04,588.16,5,"[{""type"": ""seasonal"", ""value"": 0.09}]","[""Gift Card""]"
5143,C-4143,Sports,Yoga Mat,2024-01-08 17:03:02,1179.72,1,[],"[""Credit Card"", ""Debit Card""]"
5144,C-4144,Sports,Yoga Mat,2024-01-08 21:20:48,1092.26,3,[],"[""PayPal"", ""Gift Card""]"
5145,C-4145,Books,Dune,2024-01-08 08:22:50,1261.4,2,[],"[""Gift Card"", ""Credit Card"", ""Cash""]"
5146,C-4146,Electronics,Smartphone,2024-01-10 09:20:09,1282.79,4,"[{""type"": ""seasonal"", ""value"": 0.15}]","[""Debit Card"", ""Credit Card""]"
5147,C-4147,Home Goods,Lamp,2024-01-24 04:47:25,1172.19,4,"[{""type"": ""bulk"", ""value"": 0.06}, {""type"": ""seasonal"", ""value"": 0.19}]","[""Gift Card"", ""Debit Card""]"
5148,C-4148,Home Goods,Vacuum Cleaner,2024-01-24 13:36:14,550.07,1,"[{""type"": ""seasonal"", ""value"": 0.15}]","[""Credit Card"", ""PayPal""]"
5149,C-4149,Books,Pride and Prejudice,2024-01-12 07:32:16,401.4,5,"[{""type"": ""seasonal"", ""value"": 0.17}]","[""Cash""]"
5150,C-4150,Sports,Yoga Mat,2024-01-17 04:40:57,970.68,2,[],"[""Debit Card"", ""Credit Card""]"
5151,C-4151,Apparel,T-shirt,2024-01-28 04:07:20,1469.27,3,"[{""type"": ""bulk"", ""value"": 0.19}]","[""Cash""]"
5152,C-4152,Apparel,Socks,2024-01-30 06:39:19,1079.87,4,"[{""type"": ""promo"", ""value"": 0.11}]","[""Debit Card""]"
5153,C-4153,Apparel,Sneakers,2024-01-11 20:24:15,924.58,2,[],"[""Cash""]"
5154,C-4154,Electronics,Headphones,2024-01-21 19:43:34,372.03,1,"[{""type"": ""loyalty"", ""value"": 0.15}, {""type"": ""seasonal"", ""value"": 0.13}]","[""PayPal""]"
5155,C-4155,Sports,Yoga Mat,2024-01-09 15:02:35,191.99,2,"[{""type"": ""seasonal"", ""value"": 0.13}, {""type"": ""promo"", ""value"": 0.16}]","[""PayPal"", ""Credit Card"", ""Cash""]"
5156,C-4156,Electronics,Smartphone,2024-01-05 10:09:17,646.48,4,"[{""type"": ""seasonal"", ""value"": 0.06}, {""type"": ""loyalty"", ""value"": 0.12}]","[""PayPal"", ""Cash""]"
